Index,local_timestamp,Time_Index,Ambient Dew Point (°C),Ambient Humidity (%),Ambient Temperature (°C),Barometric Pressure (mb),Rain Accumulation Record (mm),Rain Accumulation for Day (mm),Rain Intensity (mm/hr),Rain Intensity Peak (mm/hr),POA Irradiance (W/m²),Aggregate AC Power (kW)
2234,6/8/2017 6:30,27,10.88903,74.90266,15.29933,1013.708,0,0,0,0,3.586667,0
2235,6/8/2017 6:45,28,10.81712,73.974,15.41933,1013.766,0,0,0,0,12.428,0.24293879
2236,6/8/2017 7:00,29,10.8459,73.64737,15.51789,1013.63,0,0,0,0,18.51007,1.5738873
2237,6/8/2017 7:15,30,10.89429,73.22266,15.65867,1013.751,0,0,0,0,25.12067,3.202873
2238,6/8/2017 7:30,31,10.99369,73.392,15.72533,1013.799,0,0,0,0,37.14933,5.073914
2239,6/8/2017 7:45,32,11.12652,73.26266,15.89067,1013.671,0,0,0,0,59.98066,8.19546
2240,6/8/2017 8:00,33,11.42906,74.25867,15.99333,1013.601,0,0,0,0,47.736,6.557094
2241,6/8/2017 8:15,34,11.74386,75.78667,16,1013.457,0,0,0,0,44.01533,5.898558
2242,6/8/2017 8:30,35,11.98064,76.73067,16.05066,1013.721,0,0,0,0,72.16267,10.007791
2243,6/8/2017 8:45,36,11.98937,76.36533,16.13467,1013.352,0,0,0,0,51.65333,7.20824
2244,6/8/2017 9:00,37,12.2179,78.80267,15.87866,1013.753,0,0,0,0,26.18067,2.902378
2245,6/8/2017 9:15,38,12.28872,80.07867,15.7,1013.831,0,0,0,0,39.91533,5.2524
2246,6/8/2017 9:30,39,12.39439,80.076,15.80933,1013.641,0,0,0,0,116.168,15.95199
2247,6/8/2017 9:45,40,12.24848,78.27866,16.01467,1013.833,0,0,0,0,79.41666,11.056562
2248,6/8/2017 10:00,41,12.05205,78.168,15.83467,1013.947,0,0,0,0,47.49533,6.435879
2249,6/8/2017 10:15,42,11.75964,76.71867,15.82533,1013.609,0,0,0,0,101.548,13.897522
2250,6/8/2017 10:30,43,11.84083,76.11733,16.032,1013.317,0,0,0,0,134.0053,18.823237
2251,6/8/2017 10:45,44,11.90075,76.47733,16.02,1013.648,0,0,0,0,79.63133,11.28497
2252,6/8/2017 11:00,45,11.9692,77.244,15.93467,1013.504,0,0,0,0,85.88467,11.785965
2253,6/8/2017 11:15,46,12.09764,77.62134,15.99067,1013.32,0,0,0,0,128.9673,18.1991
2254,6/8/2017 11:30,47,12.17014,76.91866,16.208,1013.131,0,0,0,0,225.204,31.69186
2255,6/8/2017 11:45,48,12.22589,74.61651,16.74327,1013.089,0,0,0,0,338.6922,47.72838
2256,6/8/2017 12:00,49,12.27893,73.59067,17.016,1013.035,0,0,0,0,324.0267,46.34601
2257,6/8/2017 12:15,50,12.0893,73.966,16.73933,1012.806,0,0,0,0,278.2313,39.53025
2258,6/8/2017 12:30,51,12.19698,74.31733,16.776,1012.637,0,0,0,0,303.5047,43.28102
2259,6/8/2017 12:45,52,12.32679,74.61,16.84867,1012.598,0,0,0,0,253.4473,35.88711
2260,6/8/2017 13:00,53,12.26254,74.22933,16.86267,1012.444,0,0,0,0,371.246,52.28781
2261,6/8/2017 13:15,54,12.61398,73.13599,17.462,1012.269,0,0,0,0,479.166,66.4282
2262,6/8/2017 13:30,55,12.6557,72.044,17.74333,1012.285,0,0,0,0,395.462,53.80459
2263,6/8/2017 13:45,56,12.49732,72.43266,17.49333,1012.32,0,0,0,0,369.0587,51.91769
2264,6/8/2017 14:00,57,12.38043,73.17467,17.21067,1012.128,0,0,0,0,259.7467,36.5347
2265,6/8/2017 14:15,58,12.3435,73.01534,17.20667,1011.971,0,0,0,0,246.6133,34.98576
2266,6/8/2017 14:30,59,12.3115,72.17667,17.35667,1011.773,0,0,0,0,469.3846,64.86003
2267,6/8/2017 14:45,60,12.33445,70.41533,17.77133,1011.669,0,0,0,0,394.8607,54.67946
2268,6/8/2017 15:00,61,12.46746,69.86133,18.036,1011.591,0,0,0,0,438.8153,60.5874
2269,6/8/2017 15:15,62,12.51854,69.27533,18.22333,1011.371,0,0,0,0,430.3687,58.25938
2270,6/8/2017 15:30,63,12.44666,68.06533,18.42867,1011.26,0,0,0,0,367.992,52.48971
2271,6/8/2017 15:45,64,12.30006,66.52866,18.64067,1011.119,0,0,0,0,573.248,75.86189
2272,6/8/2017 16:00,65,12.193,66.17799,18.61133,1010.901,0,0,0,0,474.3446,64.294
2273,6/8/2017 16:15,66,11.97486,63.31933,19.08933,1010.698,0,0,0,0,701.8546,92.22146
2274,6/8/2017 16:30,67,11.73434,61.62688,19.26882,1010.614,0,0,0,0,687.7664,93.3614
2275,6/8/2017 16:45,68,11.39705,60.30536,19.26018,1010.482,0,0,0,0,498.2857,70.2065
2276,6/8/2017 17:00,69,11.35995,61.348,18.944,1010.453,0,0,0,0,419.558,58.4357
2277,6/8/2017 17:15,70,11.20394,60.06266,19.11867,1010.413,0,0,0,0,447.2753,65.10828
2278,6/8/2017 17:30,71,11.40016,61.62133,18.916,1010.325,0,0,0,0,398.884,58.67919
2279,6/8/2017 17:45,72,11.62871,61.69466,19.13867,1010.236,0,0,0,0,386.6306,57.9462
2280,6/8/2017 18:00,73,11.48021,61.80533,18.95333,1010.079,0,0,0,0,315.372,49.37111
2281,6/8/2017 18:15,74,11.26331,60.512,19.06133,1009.997,0,0,0,0,236.8927,38.23333
2282,6/8/2017 18:30,75,11.21998,61.17333,18.84133,1009.983,0,0,0,0,191.2613,32.68985
2283,6/8/2017 18:45,76,10.94236,59.692,18.93867,1009.916,0,0,0,0,134.9707,24.61571
2284,6/8/2017 19:00,77,10.6992,58.71466,18.944,1009.907,0,0,0,0,83.95,17.351681
2285,6/8/2017 19:15,78,10.61593,58.668,18.868,1009.876,0,0,0,0,44.18333,10.899557
2286,6/8/2017 19:30,79,10.12976,57.80799,18.58533,1009.888,0,0,0,0,22.48067,5.882457
2287,6/8/2017 19:45,80,10.36717,59.888,18.27733,1009.984,0,0,0,0,16.40533,2.1392448
2288,6/8/2017 20:00,81,10.83445,63.09066,17.94133,1010.071,0,0,0,0,10.66533,0.25249433
2289,6/8/2017 20:15,82,10.87537,64.55067,17.62133,1010.123,0,0,0,0,3.620667,0.06253802
2290,6/8/2017 20:30,83,10.87741,65.86667,17.304,1010.177,0,0,0,0,0,0
2291,6/8/2017 20:45,84,10.83319,66.796,17.036,1010.147,0,0,0,0,0,0
2292,6/8/2017 21:00,85,10.85231,67.13599,16.976,1010.251,0,0,0,0,0,0
2293,6/8/2017 21:15,86,10.91292,68.18134,16.796,1010.273,0,0,0,0,0,0
2294,6/8/2017 21:30,87,10.8121,68.32424,16.65758,1010.345,0,0,0,0,0,0
2295,6/8/2017 21:45,88,10.84064,68.98333,16.53667,1010.423,0,0,0,0,0,0
2296,6/8/2017 22:00,89,11.06435,70.15,16.50667,1010.537,0,0,0,0,0,0
2297,6/8/2017 22:15,90,11.15054,70.77666,16.45667,1010.56,0,0,0,0,0,0
2298,6/8/2017 22:30,91,11.07854,71.04,16.32333,1010.607,0,0,0,0,0,0
2299,6/8/2017 22:45,92,11.01114,70.90334,16.28333,1010.567,0,0,0,0,0,0
2300,6/8/2017 23:00,93,10.94953,70.99,16.2,1010.507,0,0,0,0,0,0
2301,6/8/2017 23:15,94,10.95024,70.99333,16.2,1010.407,0,0,0,0,0,0
2302,6/8/2017 23:30,95,10.98931,71.02666,16.23333,1010.483,0,0,0,0,0,0
2303,6/8/2017 23:45,96,11.06032,70.77333,16.36333,1010.453,0,0,0,0,0,0
2304,6/9/2017 0:00,1,11.03218,70.53667,16.38667,1010.36,0,0,0,0,0,0
2305,6/9/2017 0:15,2,11.02609,69.51667,16.61,1010.377,0,0,0,0,0,0
2306,6/9/2017 0:30,3,11.21624,69.07,16.91,1010.347,0,0,0,0,0,0
2307,6/9/2017 0:45,4,11.55019,71.32667,16.75333,1010.227,0,0,0,0,0,0
2308,6/9/2017 1:00,5,11.86881,74.39667,16.42,1010.217,0,0,0,0,0,0
2309,6/9/2017 1:15,6,12.29143,79.57667,15.80667,1010.173,0,0,0,0,0,0
2310,6/9/2017 1:30,7,12.55907,82.76,15.46333,1010.153,0,0,0,0,0,0
2311,6/9/2017 1:45,8,12.26386,82.62666,15.18666,1010.13,0,0,0,0,0,0
2312,6/9/2017 2:00,9,12.25776,82.48666,15.20667,1010.07,0,0,0,0,0,0
2313,6/9/2017 2:15,10,12.31809,82.59716,15.24752,1010.011,0,0,0,0,0,0
2314,6/9/2017 2:30,11,12.60108,82.53715,15.54857,1010,0,0,0,0,0,0
2315,6/9/2017 2:45,12,12.42367,81.93333,15.48133,1009.881,0,0,0,0,0,0
2316,6/9/2017 3:00,13,12.44111,83.044,15.28933,1009.883,0,0,0,0,0,0
2317,6/9/2017 3:15,14,12.28051,84.14933,14.92,1009.848,0,0,0,0,0,0
2318,6/9/2017 3:30,15,12.48833,84.67066,15.036,1009.74,0,0,0,0,0,0
2319,6/9/2017 3:45,16,12.70744,85.28667,15.14667,1009.743,0,0,0,0,0,0
2320,6/9/2017 4:00,17,12.6703,85.56933,15.05733,1009.757,0,0,0,0,0,0
2321,6/9/2017 4:15,18,12.57227,85.57066,14.95733,1009.759,0,0,0,0,0,0
2322,6/9/2017 4:30,19,12.38879,84.91067,14.89067,1009.797,0,0,0,0,0,0
2323,6/9/2017 4:45,20,12.39611,86.252,14.65533,1009.846,0,0,0,0,0,0
2324,6/9/2017 5:00,21,12.45782,86.80666,14.61867,1009.971,0,0,0,0,0,0
2325,6/9/2017 5:15,22,12.54944,86.80533,14.712,1010.292,0,0,0,0,0,0
2326,6/9/2017 5:30,23,12.57765,86.69334,14.76067,1010.393,0,0,0,0,0,0
2327,6/9/2017 5:45,24,12.3706,84.90467,14.87333,1010.566,0,0,0,0,0,0
2328,6/9/2017 6:00,25,12.36343,84.836,14.87867,1010.686,0,0,0,0,0.6073333,0
2329,6/9/2017 6:15,26,12.29945,83.09866,15.13467,1010.818,0,0,0,0,6.742,0.13695059
2330,6/9/2017 6:30,27,12.19401,84.83533,14.706,1011.045,0,0,0,0,13.79133,0.7281178
2331,6/9/2017 6:45,28,12.25633,83.34733,15.044,1011.293,0,0,0,0,28.60333,4.384186
2332,6/9/2017 7:00,29,12.23158,80.046,15.65,1011.589,0,0,0,0,61.87533,8.685785
2333,6/9/2017 7:15,30,12.16714,78.53799,15.87867,1011.786,0,0,0,0,107.3873,14.324297
2334,6/9/2017 7:30,31,12.34067,76.89808,16.38846,1012.038,0,0,0,0,157.9604,20.785104
2335,6/9/2017 7:45,32,12.51072,76.07867,16.73333,1012.099,0,0,0,0,212.7753,28.07454
2336,6/9/2017 8:00,33,12.63083,74.10667,17.27067,1012.231,0,0,0,0,269.722,35.69373
2337,6/9/2017 8:15,34,12.59701,71.65334,17.76933,1012.352,0,0,0,0,330.214,43.42146
2338,6/9/2017 8:30,35,12.58158,69.608,18.21333,1012.511,0,0,0,0,388.9106,50.98528
2339,6/9/2017 8:45,36,12.86988,67.19466,19.07867,1012.613,0,0,0,0,445.9727,58.34744
2340,6/9/2017 9:00,37,12.59948,63.99733,19.57733,1012.573,0,0,0,0,503.694,65.67283
2341,6/9/2017 9:15,38,12.8378,62.63733,20.176,1012.533,0,0,0,0,558.178,72.01992
2342,6/9/2017 9:30,39,12.43068,58.96,20.724,1012.547,0,0,0,0,610.5986,77.96816
2343,6/9/2017 9:45,40,12.94423,59.69867,21.06933,1012.575,0,0,0,0,658.7726,83.19248
2344,6/9/2017 10:00,41,13.41518,59.87733,21.524,1012.575,0,0,0,0,705.5067,87.95689
2345,6/9/2017 10:15,42,13.42716,56.59133,22.45933,1012.645,0,0,0,0,749.03,92.25612
2346,6/9/2017 10:30,43,13.45456,56.81599,22.42267,1012.659,0,0,0,0,790.7773,97.38898
2347,6/9/2017 10:45,44,13.60564,56.71733,22.61333,1012.601,0,0,0,0,827.7593,101.19386
2348,6/9/2017 11:00,45,13.86642,56.21333,23.04,1012.645,0,0,0,0,861.678,104.06435
2349,6/9/2017 11:15,46,13.98163,55.18667,23.46933,1012.72,0,0,0,0,892.422,107.09604
2350,6/9/2017 11:30,47,13.95049,53.95733,23.80933,1012.687,0,0,0,0,931.8687,110.65782
2351,6/9/2017 11:45,48,13.8514,53.44667,23.86,1012.784,0,0,0,0,942.4767,109.35612
2352,6/9/2017 12:00,49,14.13924,52.868,24.35333,1012.756,0,0,0,0,995.2253,114.8958
2353,6/9/2017 12:15,50,14.15679,52.81126,24.39296,1012.644,0,0,0,0,888.0369,105.19307
2354,6/9/2017 12:30,51,13.87965,50.80422,24.73803,1012.593,0,0,0,0,1041.693,118.21871
2355,6/9/2017 12:45,52,13.96435,50.23533,25.01867,1012.506,0,0,0,0,1033.935,117.70622
2356,6/9/2017 13:00,53,14.15024,50.09734,25.26667,1012.4,0,0,0,0,886.0079,103.27169
2357,6/9/2017 13:15,54,14.17276,49.234,25.58533,1012.362,0,0,0,0,983.348,112.02219
2358,6/9/2017 13:30,55,13.90566,47.84067,25.77933,1012.244,0,0,0,0,1024.331,119.47995
2359,6/9/2017 13:45,56,13.84528,46.55533,26.17067,1012.125,0,0,0,0,1011.089,117.02383
2360,6/9/2017 14:00,57,14.05347,46.782,26.318,1012.109,0,0,0,0,999.7746,116.23935
2361,6/9/2017 14:15,58,13.76455,46.17266,26.22333,1012.093,0,0,0,0,970.574,113.8051
2362,6/9/2017 14:30,59,13.65278,46.23533,26.07467,1012.1,0,0,0,0,954.0306,112.94084
2363,6/9/2017 14:45,60,13.31541,44.40333,26.38933,1012.073,0,0,0,0,936.856,111.52434
2364,6/9/2017 15:00,61,13.09765,43.466,26.50867,1012.127,0,0,0,0,890.1133,107.02601
2365,6/9/2017 15:15,62,12.87238,42.844,26.50267,1012.178,0,0,0,0,860.856,104.24385
2366,6/9/2017 15:30,63,13.05721,42.64734,26.78667,1012.225,0,0,0,0,824.1606,100.87634
2367,6/9/2017 15:45,64,12.78881,42.158,26.68467,1012.307,0,0,0,0,783.2813,96.92539
2368,6/9/2017 16:00,65,12.78937,42.38667,26.59267,1012.293,0,0,0,0,677.7167,85.45751
2369,6/9/2017 16:15,66,13.54517,43.788,26.88133,1012.441,0,0,0,0,617.224,78.56073
2370,6/9/2017 16:30,67,13.35651,44.18067,26.51867,1012.569,0,0,0,0,530.672,67.56085
2371,6/9/2017 16:45,68,13.11283,42.80533,26.78533,1012.583,0,0,0,0,598.812,79.46941
2372,6/9/2017 17:00,69,13.09437,42.35333,26.946,1012.615,0,0,0,0,320.8313,43.66069
2373,6/9/2017 17:15,70,13.10322,43.88064,26.35403,1012.51,0,0,0,0,430.224,59.25392
2374,6/9/2017 17:30,71,12.82774,41.74535,26.89535,1012.602,0,0,0,0,428.5789,61.01205
2375,6/9/2017 17:45,72,13.31103,42.53066,27.116,1012.607,0,0,0,0,359.194,52.43199
2376,6/9/2017 18:00,73,13.15986,42.42667,26.98933,1012.584,0,0,0,0,304.8747,45.74491
2377,6/9/2017 18:15,74,13.25677,43.05067,26.848,1012.684,0,0,0,0,245.49,38.37116
2378,6/9/2017 18:30,75,12.92852,42.50667,26.7,1012.749,0,0,0,0,187.6927,30.68655
2379,6/9/2017 18:45,76,13.17022,43.064,26.74667,1012.812,0,0,0,0,133.3093,23.338109
2380,6/9/2017 19:00,77,13.35389,43.73867,26.68533,1013.037,0,0,0,0,84.60799,16.60544
2381,6/9/2017 19:15,78,13.37515,44.43067,26.44267,1013.221,0,0,0,0,47.058,10.716244
2382,6/9/2017 19:30,79,13.37805,45.08533,26.19867,1013.348,0,0,0,0,26.09867,6.147076
2383,6/9/2017 19:45,80,13.54363,46.10533,26.00267,1013.491,0,0,0,0,18.89467,2.683471
2384,6/9/2017 20:00,81,13.29917,47.564,25.20933,1013.644,0,0,0,0,11.82533,0.4773314
2385,6/9/2017 20:15,82,13.30241,48.992,24.716,1013.737,0,0,0,0,3.541333,0.07015811
2386,6/9/2017 20:30,83,13.27119,50.43333,24.19733,1013.868,0,0,0,0,0,0
2387,6/9/2017 20:45,84,13.24033,51.276,23.888,1014.069,0,0,0,0,0,0
2388,6/9/2017 21:00,85,13.64291,53.624,23.58267,1014.307,0,0,0,0,0,0
2389,6/9/2017 21:15,86,13.64058,54.36,23.35333,1014.501,0,0,0,0,0,0
2390,6/9/2017 21:30,87,14.09345,57.684,22.85733,1014.708,0,0,0,0,0,0
2391,6/9/2017 21:45,88,14.26235,59.212,22.60533,1014.979,0,0,0,0,0,0
2392,6/9/2017 22:00,89,14.37216,60.36266,22.40533,1015.245,0,0,0,0,0,0
2393,6/9/2017 22:15,90,14.09779,60.21891,22.1527,1015.539,0,0,0,0,0,0
2394,6/9/2017 22:30,91,13.84588,61.12844,21.63945,1015.771,0,0,0,0,0,0
2395,6/9/2017 22:45,92,13.94904,62.06667,21.5,1015.85,0,0,0,0,0,0
2396,6/9/2017 23:00,93,13.73822,62.05333,21.28,1015.97,0,0,0,0,0,0
2397,6/9/2017 23:15,94,13.6242,62.06333,21.15667,1016.053,0,0,0,0,0,0
2398,6/9/2017 23:30,95,13.62841,62.45,21.06,1016.087,0,0,0,0,0,0
2399,6/9/2017 23:45,96,13.53081,62.60333,20.91667,1016.113,0,0,0,0,0,0
2400,6/10/2017 0:00,1,13.4454,62.96333,20.73333,1016.073,0,0,0,0,0,0
2401,6/10/2017 0:15,2,13.60716,64.28667,20.56667,1016.063,0,0,0,0,0,0
2402,6/10/2017 0:30,3,13.66196,65.72334,20.26667,1016.087,0,0,0,0,0,0
2403,6/10/2017 0:45,4,13.73844,65.94334,20.29333,1016.15,0,0,0,0,0,0
2404,6/10/2017 1:00,5,14.27259,69.48,20.01,1016.23,0,0,0,0,0,0
2405,6/10/2017 1:15,6,14.66715,72.20333,19.8,1016.297,0,0,0,0,0,0
2406,6/10/2017 1:30,7,14.87245,74.18667,19.57667,1016.243,0,0,0,0,0,0
2407,6/10/2017 1:45,8,15.43193,78.29,19.29333,1016.243,0,0,0,0,0,0
2408,6/10/2017 2:00,9,16.16764,82.71,19.16333,1016.177,0,0,0,0,0,0
2409,6/10/2017 2:15,10,16.28708,83.98333,19.04,1016.183,0,0,0,0,0,0
2410,6/10/2017 2:30,11,16.3218,84.76667,18.92666,1016.283,0,0,0,0,0,0
2411,6/10/2017 2:45,12,16.39487,85.07333,18.94333,1016.35,0,0,0,0,0,0
2412,6/10/2017 3:00,13,16.40375,85.56667,18.86,1016.393,0,0,0,0,0,0
2413,6/10/2017 3:15,14,16.40445,86.44758,18.69677,1016.369,0,0,0,0,0,0
2414,6/10/2017 3:30,15,16.34892,87.14554,18.51188,1016.29,0,0,0,0,0,0
2415,6/10/2017 3:45,16,16.30633,87.69733,18.368,1016.221,0,0,0,0,0,0
2416,6/10/2017 4:00,17,16.24706,87.74,18.3,1016.174,0,0,0,0,0,0
2417,6/10/2017 4:15,18,16.1734,88.08933,18.162,1016.166,0,0,0,0,0,0
2418,6/10/2017 4:30,19,16.118,88.86333,17.96667,1016.167,0,0,0,0,0,0
2419,6/10/2017 4:45,20,16.12259,89.29333,17.89467,1016.219,0,0,0,0,0,0
2420,6/10/2017 5:00,21,16.07525,90.11867,17.70067,1016.26,0,0,0,0,0,0
2421,6/10/2017 5:15,22,16.10099,90.30866,17.69333,1016.233,0,0,0,0,0,0
2422,6/10/2017 5:30,23,16.143,90.66133,17.674,1016.291,0,0,0,0,0,0
2423,6/10/2017 5:45,24,16.12144,90.884,17.61333,1016.447,0,0,0,0,0,0
2424,6/10/2017 6:00,25,16.11899,91.29134,17.54,1016.545,0,0,0,0,0.9606666,0
2425,6/10/2017 6:15,26,16.21262,91.37933,17.61933,1016.745,0,0,0,0,9.434,0.21302904
2426,6/10/2017 6:30,27,16.30064,91.354,17.71267,1016.946,0,0,0,0,19.75267,1.930519
2427,6/10/2017 6:45,28,16.45809,90.67333,17.99067,1017.125,0,0,0,0,35.314,5.145334
2428,6/10/2017 7:00,29,16.78634,89.394,18.54933,1017.278,0,0,0,0,63.65067,8.831337
2429,6/10/2017 7:15,30,17.11977,88.15933,19.11,1017.472,0,0,0,0,104.3507,13.944089
2430,6/10/2017 7:30,31,17.19989,86.712,19.45733,1017.64,0,0,0,0,154.0587,20.239747
2431,6/10/2017 7:45,32,17.30745,85.05933,19.87667,1017.824,0,0,0,0,206.338,26.953
2432,6/10/2017 8:00,33,17.46595,82.554,20.52267,1017.98,0,0,0,0,262.0767,34.17686
2433,6/10/2017 8:15,34,17.51914,80.775,20.93044,1018.114,0,0,0,0,320.0712,41.59673
2434,6/10/2017 8:30,35,17.58239,78.18188,21.52826,1018.307,0,0,0,0,376.3331,48.52734
2435,6/10/2017 8:45,36,17.68538,75.17867,22.276,1018.416,0,0,0,0,426.082,55.07399
2436,6/10/2017 9:00,37,17.70358,72.576,22.87467,1018.547,0,0,0,0,446.59,57.43024
2437,6/10/2017 9:15,38,17.78897,70.84933,23.36267,1018.612,0,0,0,0,505.432,63.65748
2438,6/10/2017 9:30,39,17.87035,68.13066,24.09867,1018.752,0,0,0,0,558.7646,70.39978
2439,6/10/2017 9:45,40,17.89825,64.49866,25.044,1018.807,0,0,0,0,655.4626,80.57471
2440,6/10/2017 10:00,41,17.84648,61.384,25.82,1018.879,0,0,0,0,674.1479,81.92112
2441,6/10/2017 10:15,42,17.94087,60.61066,26.13733,1018.927,0,0,0,0,737.744,89.17137
2442,6/10/2017 10:30,43,17.75672,58.12799,26.648,1018.999,0,0,0,0,646.502,78.00399
2443,6/10/2017 10:45,44,17.45905,54.86133,27.31466,1019.111,0,0,0,0,701.3693,85.16564
2444,6/10/2017 11:00,45,17.42476,53.7,27.64267,1019.187,0,0,0,0,831.0327,96.95534
2445,6/10/2017 11:15,46,17.09277,49.66133,28.62667,1019.155,0,0,0,0,891.2573,103.3665
2446,6/10/2017 11:30,47,16.56066,47.24,28.90533,1019.172,0,0,0,0,801.8373,94.80712
2447,6/10/2017 11:45,48,15.92397,44.24533,29.34533,1019.195,0,0,0,0,867.522,100.98394
2448,6/10/2017 12:00,49,14.94271,41.036,29.56667,1019.179,0,0,0,0,914.8006,104.5016
2449,6/10/2017 12:15,50,14.09489,37.99733,29.94533,1019.181,0,0,0,0,933.5486,106.40698
2450,6/10/2017 12:30,51,13.7829,37.32133,29.908,1019.145,0,0,0,0,832.6486,97.32421
2451,6/10/2017 12:45,52,14.06337,38.04,29.88267,1019.165,0,0,0,0,964.9606,108.04378
2452,6/10/2017 13:00,53,14.00784,37.45646,30.08707,1019.133,0,0,0,0,885.1254,100.35105
2453,6/10/2017 13:15,54,13.82522,36.98554,30.10241,1019.058,0,0,0,0,760.7259,87.55844
2454,6/10/2017 13:30,55,14.06231,37.12067,30.31466,1019,0,0,0,0,934.5687,103.4481
2455,6/10/2017 13:45,56,14.02375,36.57133,30.53133,1018.891,0,0,0,0,565.8113,67.04522
2456,6/10/2017 14:00,57,14.27124,37.24533,30.484,1018.767,0,0,0,0,927.254,106.59924
2457,6/10/2017 14:15,58,14.34917,36.974,30.7,1018.689,0,0,0,0,776.354,89.62592
2458,6/10/2017 14:30,59,14.54958,36.936,30.94533,1018.644,0,0,0,0,819.112,93.11155
2459,6/10/2017 14:45,60,14.99703,37.35533,31.256,1018.549,0,0,0,0,774.2953,91.53741
2460,6/10/2017 15:00,61,15.0644,38.032,31.01467,1018.503,0,0,0,0,874.0253,104.20456
2461,6/10/2017 15:15,62,15.01776,38.51667,30.73933,1018.462,0,0,0,0,712.2466,84.28465
2462,6/10/2017 15:30,63,15.13876,37.97067,31.12733,1018.389,0,0,0,0,664.656,82.57243
2463,6/10/2017 15:45,64,14.98136,38.67333,30.62667,1018.213,0,0,0,0,638.9827,77.92831
2464,6/10/2017 16:00,65,15.3581,38.68533,31.04733,1018.113,0,0,0,0,600.7047,74.46485
2465,6/10/2017 16:15,66,15.59567,39.38267,31.002,1018.049,0,0,0,0,640.674,82.28931
2466,6/10/2017 16:30,67,15.40098,38.88933,31.00267,1017.909,0,0,0,0,534.9173,70.77854
2467,6/10/2017 16:45,68,15.4355,39.142,30.92733,1017.711,0,0,0,0,598.4393,78.38703
2468,6/10/2017 17:00,69,15.49627,38.8,31.15133,1017.66,0,0,0,0,482.4846,64.48413
2469,6/10/2017 17:15,70,15.4433,39.804,30.642,1017.622,0,0,0,0,356.7193,48.44765
2470,6/10/2017 17:30,71,15.51335,40.08333,30.598,1017.527,0,0,0,0,413.28,57.87801
2471,6/10/2017 17:45,72,15.79358,39.998,30.95,1017.489,0,0,0,0,368.4793,52.36016
2472,6/10/2017 18:00,73,15.69706,40.476,30.634,1017.533,0,0,0,0,273.4406,40.29918
2473,6/10/2017 18:15,74,15.64836,40.85667,30.415,1017.473,0,0,0,0,241.1574,37.07752
2474,6/10/2017 18:30,75,16.09787,41.62533,30.59333,1017.511,0,0,0,0,217.4913,34.15432
2475,6/10/2017 18:45,76,15.78784,41.36533,30.35466,1017.651,0,0,0,0,141.7447,23.676931
2476,6/10/2017 19:00,77,15.92739,42.28267,30.12933,1017.695,0,0,0,0,88.96467,16.2001
2477,6/10/2017 19:15,78,16.04642,43.3,29.84667,1017.888,0,0,0,0,54.76667,10.776996
2478,6/10/2017 19:30,79,16.26481,44.53066,29.6,1018.044,0,0,0,0,31.99533,6.076129
2479,6/10/2017 19:45,80,16.27644,45.568,29.21466,1018.155,0,0,0,0,19.35267,2.638448
2480,6/10/2017 20:00,81,16.29807,47.02933,28.692,1018.289,0,0,0,0,10.99,0.46020745
2481,6/10/2017 20:15,82,16.32264,47.78533,28.444,1018.399,0,0,0,0,3.464,0.0230556
2482,6/10/2017 20:30,83,16.35353,48.92667,28.072,1018.551,0,0,0,0,0,0
2483,6/10/2017 20:45,84,16.3234,49.45467,27.85466,1018.651,0,0,0,0,0,0
2484,6/10/2017 21:00,85,16.36531,50.71466,27.47066,1018.657,0,0,0,0,0,0
2485,6/10/2017 21:15,86,16.55083,52.18,27.18533,1018.804,0,0,0,0,0,0
2486,6/10/2017 21:30,87,16.95028,55.04266,26.712,1019.032,0,0,0,0,0,0
2487,6/10/2017 21:45,88,17.7071,59.82533,26.10933,1019.321,0,0,0,0,0,0
2488,6/10/2017 22:00,89,18.18818,63.46667,25.62133,1019.612,0,0,0,0,0,0
2489,6/10/2017 22:15,90,18.73416,66.59733,25.38533,1019.885,0,0,0,0,0,0
2490,6/10/2017 22:30,91,19.01875,68.6,25.18533,1020.075,0,0,0,0,0,0
2491,6/10/2017 22:45,92,19.16104,69.91866,25.01467,1020.227,0,0,0,0,0,0
2492,6/10/2017 23:00,93,19.06387,71.0125,24.65312,1020.397,0,0,0,0,0,0
2493,6/10/2017 23:15,94,19.04115,71.76334,24.45333,1020.467,0,0,0,0,0,0
2494,6/10/2017 23:30,95,19.06947,72.55334,24.3,1020.48,0,0,0,0,0,0
2495,6/10/2017 23:45,96,19.13049,73.4,24.17,1020.55,0,0,0,0,0,0
2496,6/11/2017 0:00,1,19.19325,74.50333,23.98667,1020.573,0,0,0,0,0,0
2497,6/11/2017 0:15,2,19.20595,75.34333,23.81333,1020.627,0,0,0,0,0,0
2498,6/11/2017 0:30,3,19.1644,75.86,23.65667,1020.64,0,0,0,0,0,0
2499,6/11/2017 0:45,4,19.00301,75.46333,23.57667,1020.58,0,0,0,0,0,0
2500,6/11/2017 1:00,5,18.79723,75.51,23.35333,1020.58,0,0,0,0,0,0
2501,6/11/2017 1:15,6,18.81413,76.35667,23.18667,1020.58,0,0,0,0,0,0
2502,6/11/2017 1:30,7,18.76353,77.13333,22.96667,1020.55,0,0,0,0,0,0
2503,6/11/2017 1:45,8,18.57702,76.99667,22.80333,1020.443,0,0,0,0,0,0
2504,6/11/2017 2:00,9,18.39645,76.82667,22.65333,1020.36,0,0,0,0,0,0
